"day","form","Study ID","Q1","Q1.1","Q2","Q2/joyful_happy","Q2/thrilled_enthusiastic","Q2/calm_relaxed","Q2/accomplished_productive","Q2/upset_angry","Q2/exhausted_tired","Q2/bored_lethargic","Q2/irritated_frustrated","...15","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","PP","PP-F","WB","WB-F","Total","Total-F"
14,1,"P064",2,4,"calm_relaxed bored_lethargic",0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,5,5,4,0,NA,NA,0,0,4.75,5,5.44444444444444,5
15,2,"P064",2,4,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,NA,NA,0,0,4,4,5.11111111111111,5
16,1,"P064",4,5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,NA,NA,0,0,5,5,5.55555555555556,6
17,2,"P064",2,4,"exhausted_tired bored_lethargic",0,0,0,0,0,1,1,0,1,1,0,0,0,0,3,3,2,2,0,NA,NA,0.2,0,2.5,3,4.33333333333333,4
19,1,"P064",3,4.5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,6,5,5,0,NA,NA,0,0,5.25,5,5.66666666666667,6
20,1,"P064",3,4.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,4,0,NA,NA,0,0,4.75,5,5.44444444444444,5
21,1,"P064",3,4.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4,4,5,0,NA,NA,0,0,4.5,5,5.33333333333333,5
22,2,"P064",3,4.5,"joyful_happy exhausted_tired",1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,5,0,NA,NA,0,0,5,5,5.55555555555556,6
23,1,"P064",1,3.5,"joyful_happy exhausted_tired",1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,4,4,5,0,NA,NA,0.2,0,4.5,5,5.22222222222222,5
24,1,"P064",4,5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,6,6,5,0,NA,NA,0,0,5.5,6,5.77777777777778,6
25,2,"P064",4,5,"joyful_happy thrilled_enthusiastic",1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,0,NA,NA,0,0,5.25,5,5.66666666666667,6
26,2,"P064",2,4,"calm_relaxed exhausted_tired",0,0,1,0,0,1,0,0,1,1,0,0,0,0,4,4,3,3,0,NA,NA,0.2,0,3.5,4,4.77777777777778,5
27,1,"P064",2,4,"exhausted_tired bored_lethargic",0,0,0,0,0,1,1,0,1,2,1,0,0,0,4,3,3,4,0,NA,NA,0.6,1,3.5,4,4.55555555555556,5
28,2,"P064",1,3.5,"calm_relaxed irritated_frustrated",0,0,1,0,0,0,0,1,1,2,1,0,0,0,4,3,2,3,0,NA,NA,0.6,1,3,3,4.33333333333333,4
29,2,"P064",3,4.5,"joyful_happy accomplished_productive",1,0,0,1,0,0,0,0,0,0,0,0,1,0,6,6,6,6,0,NA,NA,0.2,0,6,6,5.88888888888889,6
30,2,"P064",2,4,"calm_relaxed accomplished_productive",0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,5,5,4,0,NA,NA,0,0,4.5,5,5.33333333333333,5
2,1,"P065",3,4.5,"exhausted_tired bored_lethargic",0,0,0,0,0,1,1,0,2,4,5,5,0,6,5,4,3,4,0,NA,NA,4,4,4,4,2.88888888888889,3
3,1,"P065",4,5,"accomplished_productive bored_lethargic",0,0,0,1,0,0,1,0,1,1,1,0,0,1,5,5,5,6,0,NA,NA,0.6,1,5.25,5,5.33333333333333,5
4,1,"P065",5,5.5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,4,5,6,0,NA,NA,0,0,4.5,5,5.33333333333333,5
5,1,"P065",5,5.5,"joyful_happy exhausted_tired",1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,2,4,2,0,NA,NA,0.2,0,3.25,3,4.66666666666667,5
6,2,"P065",5,5.5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,0,0,0,1,0,0,4,5,6,6,0,NA,NA,0.2,0,5.25,5,5.55555555555556,6
7,2,"P065",6,6,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,1,2,0,0,0,0,5,6,6,6,0,NA,NA,0.4,0,5.75,6,5.66666666666667,6
8,1,"P065",5,5.5,"joyful_happy accomplished_productive",1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,6,6,0,NA,NA,0,0,5.25,5,5.66666666666667,6
9,1,"P065",4,5,"calm_relaxed upset_angry",0,0,1,0,1,0,0,0,0,0,1,1,0,1,3,4,4,4,0,NA,NA,0.6,1,3.75,4,4.66666666666667,5
10,1,"P065",5,5.5,"joyful_happy thrilled_enthusiastic",1,1,0,0,0,0,0,0,0,0,0,1,0,0,5,5,6,6,0,NA,NA,0.2,0,5.5,6,5.66666666666667,6
11,1,"P065",6,6,"joyful_happy thrilled_enthusiastic calm_relaxed",1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,5,6,6,0,NA,NA,0,0,5.75,6,5.88888888888889,6
12,1,"P065",5,5.5,"joyful_happy upset_angry",1,0,0,0,1,0,0,0,0,0,1,1,0,0,3,5,5,5,0,NA,NA,0.4,0,4.5,5,5.11111111111111,5
13,2,"P065",5,5.5,"joyful_happy exhausted_tired",1,0,0,0,0,1,0,0,2,3,4,1,0,1,5,4,5,6,0,NA,NA,1.8,2,5,5,4.55555555555556,5
14,1,"P065",3,4.5,"joyful_happy exhausted_tired",1,0,0,0,0,1,0,0,1,1,0,0,0,0,5,4,5,5,0,NA,NA,0.2,0,4.75,5,5.33333333333333,5
15,1,"P065",5,5.5,"joyful_happy accomplished_productive",1,0,0,1,0,0,0,0,1,1,0,0,0,0,5,6,5,6,0,NA,NA,0.2,0,5.5,6,5.66666666666667,6
16,1,"P065",5,5.5,"joyful_happy exhausted_tired",1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,5,5,0,NA,NA,0,0,4.75,5,5.44444444444444,5
17,1,"P065",5,5.5,"joyful_happy exhausted_tired bored_lethargic",1,0,0,0,0,1,1,0,1,1,4,2,0,1,4,2,3,3,0,NA,NA,1.6,2,3,3,3.77777777777778,4
18,1,"P065",5,5.5,"joyful_happy accomplished_productive bored_lethargic",1,0,0,1,0,0,1,0,1,1,1,0,0,0,5,6,6,6,0,NA,NA,0.4,0,5.75,6,5.66666666666667,6
19,2,"P065",1,3.5,"upset_angry exhausted_tired bored_lethargic irritated_frustrated",0,0,0,0,1,1,1,1,2,4,5,4,0,0,4,1,3,2,0,NA,NA,2.6,3,2.5,3,3,3
20,2,"P065",5,5.5,"accomplished_productive exhausted_tired",0,0,0,1,0,1,0,0,2,3,0,1,0,0,4,5,5,5,0,NA,NA,0.8,1,4.75,5,5,5
21,1,"P065",5,5.5,"joyful_happy exhausted_tired bored_lethargic",1,0,0,0,0,1,1,0,1,1,1,1,0,1,2,4,4,6,0,NA,NA,0.8,1,4,4,4.66666666666667,5
22,2,"P065",5,5.5,"joyful_happy calm_relaxed exhausted_tired",1,0,1,0,0,1,0,0,0,0,0,0,0,0,6,4,6,6,0,NA,NA,0,0,5.5,6,5.77777777777778,6
23,2,"P065",5,5.5,"joyful_happy exhausted_tired bored_lethargic irritated_frustrated",1,0,0,0,0,1,1,1,2,3,1,0,0,0,4,5,5,5,0,NA,NA,0.8,1,4.75,5,5,5
24,1,"P065",4,5,"exhausted_tired bored_lethargic irritated_frustrated",0,0,0,0,0,1,1,1,1,2,1,3,0,4,2,3,3,3,0,NA,NA,2,2,2.75,3,3.44444444444444,3
25,1,"P065",5,5.5,"joyful_happy thrilled_enthusiastic exhausted_tired",1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,3,6,3,0,NA,NA,0,0,4,4,5.11111111111111,5
26,2,"P065",3,4.5,"accomplished_productive exhausted_tired irritated_frustrated",0,0,0,1,0,1,0,1,3,5,5,2,0,0,3,5,4,4,0,NA,NA,2.4,2,4,4,3.77777777777778,4
27,2,"P065",4,5,"exhausted_tired bored_lethargic",0,0,0,0,0,1,1,0,2,3,3,3,0,1,4,5,5,3,0,NA,NA,2,2,4.25,4,4.11111111111111,4
28,1,"P065",4,5,"exhausted_tired",0,0,0,0,0,1,0,0,3,5,1,1,0,0,0,3,4,2,0,NA,NA,1.4,1,2.25,2,3.55555555555556,4
29,2,"P065",5,5.5,"joyful_happy calm_relaxed upset_angry bored_lethargic",1,0,1,0,1,0,1,0,1,1,1,0,0,0,4,4,4,6,0,NA,NA,0.4,0,4.5,5,5.11111111111111,5
30,2,"P065",4,5,"exhausted_tired",0,0,0,0,0,1,0,0,1,1,1,1,0,4,4,2,3,2,0,NA,NA,1.4,1,2.75,3,3.77777777777778,4
1,1,"P066",1,3.5,"upset_angry exhausted_tired bored_lethargic irritated_frustrated",0,0,0,0,1,1,1,1,2,4,4,5,6,5,5,5,1,2,1,"other",2,4.8,5,3.25,3,2.11111111111111,2
2,1,"P066",1,3.5,"exhausted_tired bored_lethargic irritated_frustrated",0,0,0,0,0,1,1,1,1,2,2,4,3,6,1,1,1,4,1,"other",2,3.4,3,1.75,2,2.22222222222222,2
3,1,"P066",5,5.5,"accomplished_productive exhausted_tired bored_lethargic irritated_frustrated",0,0,0,1,0,1,1,1,2,4,5,4,6,4,5,4,4,5,1,"friends",5,4.6,5,4.5,5,2.77777777777778,3
4,2,"P066",1,3.5,"upset_angry exhausted_tired irritated_frustrated",0,0,0,0,1,1,0,1,2,3,4,5,5,5,4,3,4,1,0,NA,NA,4.4,4,3,3,2.22222222222222,2
5,1,"P066",2,4,"exhausted_tired",0,0,0,0,0,1,0,0,2,4,4,5,6,5,2,2,2,1,0,NA,NA,4.8,5,1.75,2,1.44444444444444,1
6,1,"P066",2,4,"exhausted_tired",0,0,0,0,0,1,0,0,2,4,4,5,6,4,2,4,4,4,0,NA,NA,4.6,5,3.5,4,2.33333333333333,2
7,1,"P066",2,4,"exhausted_tired irritated_frustrated",0,0,0,0,0,1,0,1,2,4,4,6,6,4,4,4,4,4,0,NA,NA,4.8,5,4,4,2.44444444444444,2
8,1,"P066",2,4,"exhausted_tired",0,0,0,0,0,1,0,0,2,4,4,5,6,5,5,5,5,5,0,NA,NA,4.8,5,5,5,2.88888888888889,3
9,1,"P066",2,4,"upset_angry exhausted_tired bored_lethargic irritated_frustrated",0,0,0,0,1,1,1,1,2,4,5,6,6,5,5,4,0,2,0,NA,NA,5.2,5,2.75,3,1.66666666666667,2
10,2,"P066",3,4.5,"upset_angry exhausted_tired",0,0,0,0,1,1,0,0,2,4,4,5,6,4,4,4,4,5,0,NA,NA,4.6,5,4.25,4,2.66666666666667,3
11,2,"P066",2,4,"exhausted_tired",0,0,0,0,0,1,0,0,2,4,4,6,6,6,0,0,0,0,0,NA,NA,5.2,5,0,0,0.444444444444444,0
12,1,"P066",3,4.5,"exhausted_tired",0,0,0,0,0,1,0,0,2,4,4,5,6,5,4,2,4,4,0,NA,NA,4.8,5,3.5,4,2.22222222222222,2
13,2,"P066",3,4.5,"calm_relaxed exhausted_tired",0,0,1,0,0,1,0,0,2,4,4,4,6,5,5,1,2,4,0,NA,NA,4.6,5,3,3,2.11111111111111,2
14,2,"P066",3,4.5,"upset_angry bored_lethargic",0,0,0,0,1,0,1,0,3,5,4,5,6,5,5,4,4,4,0,NA,NA,5,5,4.25,4,2.44444444444444,2
15,1,"P066",2,4,"upset_angry exhausted_tired",0,0,0,0,1,1,0,0,2,4,5,4,6,4,5,5,4,4,0,NA,NA,4.6,5,4.5,5,2.77777777777778,3
16,1,"P066",3,4.5,"exhausted_tired irritated_frustrated",0,0,0,0,0,1,0,1,2,4,5,5,6,5,5,5,5,5,0,NA,NA,5,5,5,5,2.77777777777778,3
17,1,"P066",3,4.5,"joyful_happy upset_angry exhausted_tired bored_lethargic irritated_frustrated",1,0,0,0,1,1,1,1,2,4,5,5,6,4,4,5,4,5,0,NA,NA,4.8,5,4.5,5,2.66666666666667,3
18,1,"P066",4,5,"calm_relaxed exhausted_tired",0,0,1,0,0,1,0,0,2,4,4,5,6,4,4,4,4,4,1,"home",4,4.6,5,4,4,2.55555555555556,3
19,1,"P066",2,4,"upset_angry exhausted_tired",0,0,0,0,1,1,0,0,2,4,4,6,6,5,2,2,2,2,0,NA,NA,5,5,2,2,1.44444444444444,1
20,2,"P066",3,4.5,"exhausted_tired bored_lethargic",0,0,0,0,0,1,1,0,2,4,4,5,6,5,4,4,4,4,0,NA,NA,4.8,5,4,4,2.44444444444444,2
21,2,"P066",3,4.5,"upset_angry bored_lethargic",0,0,0,0,1,0,1,0,2,4,4,5,6,5,5,5,5,5,0,NA,NA,4.8,5,5,5,2.88888888888889,3
22,2,"P066",2,4,"upset_angry bored_lethargic",0,0,0,0,1,0,1,0,2,4,5,4,6,5,4,5,4,4,0,NA,NA,4.8,5,4.25,4,2.55555555555556,3
23,1,"P066",3,4.5,"exhausted_tired",0,0,0,0,0,1,0,0,2,4,4,5,6,4,4,4,5,5,0,NA,NA,4.6,5,4.5,5,2.77777777777778,3
24,1,"P066",2,4,"exhausted_tired",0,0,0,0,0,1,0,0,2,4,5,5,6,5,5,4,4,4,0,NA,NA,5,5,4.25,4,2.44444444444444,2
25,2,"P066",3,4.5,"upset_angry",0,0,0,0,1,0,0,0,2,4,5,4,5,1,5,5,5,6,1,"home",4,3.8,4,5.25,5,3.55555555555556,4
26,2,"P066",1,3.5,"upset_angry exhausted_tired bored_lethargic irritated_frustrated",0,0,0,0,1,1,1,1,2,4,5,6,6,5,5,1,1,1,0,NA,NA,5.2,5,2,2,1.33333333333333,1
27,2,"P066",1,3.5,"upset_angry exhausted_tired bored_lethargic",0,0,0,0,1,1,1,0,2,4,4,4,6,5,4,4,4,4,0,NA,NA,4.6,5,4,4,2.55555555555556,3
28,2,"P066",3,4.5,"calm_relaxed upset_angry exhausted_tired bored_lethargic irritated_frustrated",0,0,1,0,1,1,1,1,2,4,5,5,6,5,5,4,4,4,0,NA,NA,5,5,4.25,4,2.44444444444444,2
29,2,"P066",3,4.5,"accomplished_productive upset_angry exhausted_tired bored_lethargic irritated_frustrated",0,0,0,1,1,1,1,1,2,4,5,5,6,5,5,4,4,5,0,NA,NA,5,5,4.5,5,2.55555555555556,3
30,2,"P066",2,4,"upset_angry exhausted_tired",0,0,0,0,1,1,0,0,2,4,5,4,6,5,4,4,4,4,0,NA,NA,4.8,5,4,4,2.44444444444444,2
1,2,"P067",4,5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,1,1,0,0,3,0,6,6,6,6,0,NA,NA,0.8,1,6,6,5.55555555555556,6
2,1,"P067",-1,2.5,"accomplished_productive upset_angry exhausted_tired",0,0,0,1,1,1,0,0,2,4,1,5,6,0,3,6,4,6,1,"other",-2,3.2,3,4.75,5,3.66666666666667,4
3,2,"P067",1,3.5,"upset_angry irritated_frustrated",0,0,0,0,1,0,0,1,2,4,4,4,6,1,3,4,2,3,0,NA,NA,3.8,4,3,3,2.55555555555556,3
4,2,"P067",2,4,"joyful_happy upset_angry bored_lethargic irritated_frustrated",1,0,0,0,1,0,1,1,2,4,1,0,6,0,6,2,1,1,0,NA,NA,2.2,2,2.5,3,3.22222222222222,3
5,1,"P067",-3,1.5,"upset_angry exhausted_tired irritated_frustrated",0,0,0,0,1,1,0,1,2,4,4,5,6,0,4,2,4,4,0,NA,NA,3.8,4,3.5,4,2.77777777777778,3
6,2,"P067",2,4,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,1,1,0,0,6,0,4,2,6,6,0,NA,NA,1.4,1,4.5,5,4.55555555555556,5
7,2,"P067",-4,1,"upset_angry exhausted_tired irritated_frustrated",0,0,0,0,1,1,0,1,3,6,5,6,6,0,4,0,0,0,0,NA,NA,4.6,5,1,1,1.22222222222222,1
8,1,"P067",-6,0,"upset_angry exhausted_tired bored_lethargic irritated_frustrated",0,0,0,0,1,1,1,1,3,6,6,6,6,6,0,0,0,0,1,"other",-6,6,6,0,0,0,0
9,2,"P067",-1,2.5,"upset_angry irritated_frustrated",0,0,0,0,1,0,0,1,3,6,5,4,4,0,3,1,0,0,0,NA,NA,3.8,4,1,1,1.66666666666667,2
10,2,"P067",5,5.5,"joyful_happy thrilled_enthusiastic accomplished_productive upset_angry",1,1,0,1,1,0,0,0,1,1,0,0,4,0,6,6,6,6,0,NA,NA,1,1,6,6,5.44444444444444,5
11,1,"P067",4,5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,0,0,0,0,6,0,6,6,6,6,0,NA,NA,1.2,1,6,6,5.33333333333333,5
12,1,"P067",2,4,"calm_relaxed exhausted_tired bored_lethargic",0,0,1,0,0,1,1,0,0,0,0,0,6,0,3,6,6,3,0,NA,NA,1.2,1,4.5,5,4.66666666666667,5
13,1,"P067",-5,0.5,"upset_angry exhausted_tired irritated_frustrated",0,0,0,0,1,1,0,1,3,6,6,2,6,0,3,0,0,0,1,"work",-5,4,4,0.75,1,1.44444444444444,1
14,2,"P067",1,3.5,"exhausted_tired irritated_frustrated",0,0,0,0,0,1,0,1,3,6,6,4,6,0,6,6,3,2,0,NA,NA,4.4,4,4.25,4,2.77777777777778,3
15,2,"P067",2,4,"calm_relaxed bored_lethargic",0,0,1,0,0,0,1,0,2,3,3,1,6,0,0,3,3,3,0,NA,NA,2.6,3,2.25,2,2.88888888888889,3
16,1,"P067",1,3.5,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,0,6,0,6,6,6,6,0,NA,NA,1.2,1,6,6,5.33333333333333,5
17,1,"P067",4,5,"joyful_happy accomplished_productive",1,0,0,1,0,0,0,0,1,1,0,0,6,0,6,6,6,6,0,NA,NA,1.4,1,6,6,5.22222222222222,5
18,2,"P067",4,5,"joyful_happy thrilled_enthusiastic irritated_frustrated",1,1,0,0,0,0,0,1,1,1,1,0,6,0,6,6,5,6,0,NA,NA,1.6,2,5.75,6,5,5
19,2,"P067",6,6,"joyful_happy accomplished_productive",1,0,0,1,0,0,0,0,1,1,1,0,4,0,6,6,6,6,0,NA,NA,1.2,1,6,6,5.33333333333333,5
20,2,"P067",1,3.5,"bored_lethargic irritated_frustrated",0,0,0,0,0,0,1,1,3,6,6,4,0,0,6,3,3,3,0,NA,NA,3.2,3,3.75,4,3.22222222222222,3
21,2,"P067",1,3.5,"upset_angry exhausted_tired irritated_frustrated",0,0,0,0,1,1,0,1,2,4,4,0,0,0,3,2,2,2,0,NA,NA,1.6,2,2.25,2,3.44444444444444,3
22,1,"P067",3,4.5,"accomplished_productive exhausted_tired",0,0,0,1,0,1,0,0,2,4,4,0,6,0,4,4,4,0,0,NA,NA,2.8,3,3,3,3.11111111111111,3
23,2,"P067",2,4,"upset_angry exhausted_tired irritated_frustrated",0,0,0,0,1,1,0,1,2,4,4,2,6,0,0,4,3,4,0,NA,NA,3.2,3,2.75,3,2.77777777777778,3
24,2,"P067",3,4.5,"calm_relaxed bored_lethargic",0,0,1,0,0,0,1,0,1,2,1,0,6,0,6,3,3,3,0,NA,NA,1.8,2,3.75,4,4,4
25,1,"P067",4,5,"joyful_happy thrilled_enthusiastic exhausted_tired",1,1,0,0,0,1,0,0,1,2,0,0,6,0,6,6,6,6,0,NA,NA,1.6,2,6,6,5.11111111111111,5
26,2,"P067",1,3.5,"upset_angry exhausted_tired irritated_frustrated",0,0,0,0,1,1,0,1,3,6,6,1,6,0,6,3,3,0,0,NA,NA,3.8,4,3,3,2.55555555555556,3
27,1,"P067",5,5.5,"joyful_happy accomplished_productive exhausted_tired",1,0,0,1,0,1,0,0,1,2,2,0,5,0,6,6,6,4,0,NA,NA,1.8,2,5.5,6,4.77777777777778,5
28,1,"P067",-4,1,"thrilled_enthusiastic exhausted_tired",0,1,0,0,0,1,0,0,1,2,6,6,4,0,6,6,6,6,0,NA,NA,3.6,4,6,6,4,4
29,2,"P067",3,4.5,"calm_relaxed bored_lethargic",0,0,1,0,0,0,1,0,1,2,1,0,2,0,6,6,6,6,0,NA,NA,1,1,6,6,5.44444444444444,5
30,2,"P067",-6,0,"upset_angry exhausted_tired irritated_frustrated",0,0,0,0,1,1,0,1,3,6,6,6,2,2,0,1,1,1,1,"work",6,4.4,4,0.75,1,1.22222222222222,1
1,1,"P068",0,3,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,4,4,0,NA,NA,1,1,3.75,4,4.44444444444444,4
2,1,"P068",0,3,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,1,1,1,1,0,1,4,5,5,4,0,NA,NA,0.8,1,4.5,5,4.88888888888889,5
3,2,"P068",0,3,"calm_relaxed irritated_frustrated",0,0,1,0,0,0,0,1,3,5,4,4,2,5,5,5,3,3,1,"friends",0,4,4,4,4,2.88888888888889,3
4,2,"P068",0,3,"upset_angry",0,0,0,0,1,0,0,0,3,6,6,6,6,6,6,6,6,6,0,NA,NA,6,6,6,6,2.66666666666667,3
5,2,"P068",0,3,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,3.33333333333333,3
6,2,"P068",0,3,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,3.33333333333333,3
7,2,"P068",0,3,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,NA,NA,0,0,4.5,5,5.33333333333333,5
8,2,"P068",0,3,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2,3,0,NA,NA,0.8,1,2,2,3.77777777777778,4
9,2,"P068",0,3,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,NA,NA,0,0,2.25,2,4.33333333333333,4
10,1,"P068",0,3,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,NA,NA,0,0,1.25,1,3.88888888888889,4
11,1,"P068",0,3,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,NA,NA,0.2,0,1,1,3.66666666666667,4
12,1,"P068",0,3,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,3.33333333333333,3
13,2,"P068",0,3,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,3.33333333333333,3
14,2,"P068",0,3,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,3.33333333333333,3
15,1,"P068",0,3,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,NA,NA,0,0,4,4,5.11111111111111,5
16,2,"P068",0,3,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,NA,NA,0,0,4.5,5,5.33333333333333,5
17,1,"P068",0,3,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,NA,NA,0,0,4.5,5,5.33333333333333,5
18,1,"P068",-6,0,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
19,2,"P068",0,3,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
20,1,"P068",0,3,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,NA,NA,0,0,4.5,5,5.33333333333333,5
21,1,"P068",0,3,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
22,2,"P068",0,3,"calm_relaxed",0,0,1,0,0,0,0,0,1,1,1,1,1,2,1,2,1,1,0,NA,NA,1.2,1,1.25,1,3.22222222222222,3
23,2,"P068",0,3,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
24,1,"P068",-6,0,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
25,2,"P068",-6,0,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
26,1,"P068",-6,0,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
28,2,"P068",0,3,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
29,1,"P068",-6,0,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
30,1,"P068",-6,0,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
1,1,"P069",4,5,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive exhausted_tired bored_lethargic",1,1,1,1,0,1,1,0,0,0,1,1,0,0,6,6,6,6,1,"work",4,0.4,0,6,6,5.77777777777778,6
2,2,"P069",5,5.5,"joyful_happy calm_relaxed accomplished_productive exhausted_tired irritated_frustrated",1,0,1,1,0,1,0,1,2,3,4,0,0,0,6,4,4,4,1,"home",3,1.4,1,4.5,5,4.55555555555556,5
3,1,"P069",4,5,"joyful_happy calm_relaxed exhausted_tired",1,0,1,0,0,1,0,0,0,0,1,0,0,0,6,6,6,6,0,NA,NA,0.2,0,6,6,5.88888888888889,6
4,1,"P069",6,6,"joyful_happy calm_relaxed exhausted_tired bored_lethargic irritated_frustrated",1,0,1,0,0,1,1,1,0,0,1,0,0,0,6,0,4,6,0,NA,NA,0.2,0,4,4,5,5
5,1,"P069",5,5.5,"joyful_happy exhausted_tired bored_lethargic",1,0,0,0,0,1,1,0,0,0,0,2,0,0,6,4,4,6,0,NA,NA,0.4,0,5,5,5.33333333333333,5
6,2,"P069",6,6,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
7,1,"P069",4,5,"joyful_happy calm_relaxed accomplished_productive exhausted_tired bored_lethargic irritated_frustrated",1,0,1,1,0,1,1,1,3,5,5,0,4,0,4,4,4,5,1,"work",4,2.8,3,4.25,4,3.66666666666667,4
8,2,"P069",5,5.5,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive exhausted_tired",1,1,1,1,0,1,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
9,1,"P069",4,5,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive exhausted_tired irritated_frustrated",1,1,1,1,0,1,0,1,2,4,4,0,6,0,6,6,6,6,0,NA,NA,2.8,3,6,6,4.44444444444444,4
10,1,"P069",6,6,"joyful_happy calm_relaxed accomplished_productive exhausted_tired",1,0,1,1,0,1,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
11,2,"P069",3,4.5,"upset_angry exhausted_tired bored_lethargic irritated_frustrated",0,0,0,0,1,1,1,1,1,2,4,4,0,0,4,4,0,0,1,"friends",6,2,2,2,2,3.11111111111111,3
